_id,url,title,product_promotion,product_specs,current_price,color_options
666baeb59793e149fe7393d5,https://hoanghamobile.com/dien-thoai/samsung-galaxy-a55-chinh-hang,điện thoại samsung galaxy a55 - 8gb/128gb - chính hãng,- KM 1<br>- Tặng gói bảo hành HCare (Chi tiết liên hệ 1900.2091)<br>,"Công nghệ màn hình:
Super AMOLED, 120Hz<br> Độ phân giải:
1080 x 2400 (FHD+), 50+12+5MP, 32 MP<br> Kích thước màn hình:
6.6 inch<br> Hệ điều hành:
Android 14<br> Vi xử lý:
Exynos 1480<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
1 SIM + 1 khe phụ (SIM/thẻ nhớ) hoặc eSim<br> Dung lượng pin:
5000 mAh<br>","9,690,000 ₫","['Màu Đen', 'Xanh', 'Màu Tím']"
666baeb59793e149fe7393d2,https://hoanghamobile.com/dien-thoai/redmi-note-13-pro-8gb-128gb-chinh-hang,điện thoại redmi note 13 pro (8gb/128gb) - chính hãng,- KM 1<br>- Tặng Vipcare 1 đổi 1 ( nhập lại 600.000)<br>,"Công nghệ màn hình:
AMOLED 120Hz, Tỉ lệ tương phản 5.000.000:1, Màn hình 10-bit màu, 100% DCI-P3, Màn hình Sunlight, Chứng nhận mức ánh sáng xanh thấp (Giải pháp phần cứng) của TÜV Rheinland | Chứng nhận thân thiện với đặc điểm sinh học của TÜV Rheinland | Chứng nhận không nhấp nháy của TÜV Rheinland | Chế độ đọc<br> Độ phân giải:
1080x2400, Camera chính 200MP f/1.65 OIS, Camera góc siêu rộng 8MP f/2.2, Camera Macro 2MP f/2.4, Camera trước 16MP f/2.4<br> Kích thước màn hình:
6.67 inch<br> Hệ điều hành:
MIUI 14 trên nền tảng Android 13<br> Vi xử lý:
MediaTek Helio G99 Ultra<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","6,890,000 ₫","['Màu Tím', 'Đen', 'Xanh Lá']"
666baeb59793e149fe7393d7,https://hoanghamobile.com/dien-thoai/dien-thoai-di-dong-masstel-fami-12s-4g-chinh-hang,điện thoại di động masstel fami 12s 4g - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
QQVGA<br> Kích thước màn hình:
1.77 inch<br> Dung lượng pin:
1400 mAh<br>","600,000 ₫","['Màu Đen', 'Xanh']"
666baeb59793e149fe7393db,https://hoanghamobile.com/dien-thoai/infinix-hot-40i-8gb-256gb-chinh-hang,điện thoại infinix hot 40i (8+8gb/256gb) - chính hãng,- KM 1<br>- Tặng phiếu mua hàng 200.000đ<br>- KM 2<br>- Tặng Bộ ốp lưng lego + kính cường lực trị giá 220.000đ (Số lượng có hạn).<br>,"Công nghệ màn hình:
IPS LCD, 90Hz<br> Độ phân giải:
720x1612, Camera chính 50MP f/1.6, Camera phụ f/2.0, Camera trước 32MP f/2.2<br> Kích thước màn hình:
6.56 inch<br> Hệ điều hành:
XOS 13 dựa trên Android 13<br> Vi xử lý:
Unisoc T606<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","3,090,000 ₫","['Đen', 'Xanh Dương', 'Xanh Lá', 'Màu Vàng']"
666baeb59793e149fe7393da,https://hoanghamobile.com/dien-thoai/infinix-hot-40-pro-8gb-256gb-chinh-hang,điện thoại infinix hot 40 pro (8+8gb/256gb) - chính hãng,- KM 1<br>- Tặng phiếu mua hàng 200.000đ<br>- KM 2<br>- Tặng Bộ quà Gaming trị giá 450.000đ (số lượng có hạn).<br>,"Công nghệ màn hình:
IPS LCD, 120Hz<br> Độ phân giải:
1080x2460, Camera chính 108MP f/1.75, Camera macro 2MP f/2.4, Camera phụ f/2.0, Camera trước 32MP f/2.2<br> Kích thước màn hình:
6.78 inch<br> Hệ điều hành:
XOS 13 dựa trên Android 13<br> Vi xử lý:
MediaTek Helio G99<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","4,090,000 ₫","['Xanh Dương', 'Đen', 'Xanh Lá', 'Màu Vàng']"
666baeb59793e149fe7393d9,https://hoanghamobile.com/dien-thoai/dien-thoai-di-dong-masstel-izi-t2-4g-chinh-hang,điện thoại di động masstel izi t2 4g - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
QVGA, Màu màn hình: 16.7M<br> Độ phân giải:
240*320<br> Kích thước màn hình:
2.4 inch<br> Vi xử lý:
T107 (UMS9117)<br> Bộ nhớ trong:
ROM 128MB, Danh bạ lưu được 2000 số<br> RAM:
48MB<br> Mạng di động:
GSM: 900/1800MHz, WCDMA: 900/2100 MHz, 4G-LTE: B1/ 3/ 7/ 8/ 20<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
1800 mAh<br>","480,000 ₫","['Xanh', 'Màu Đen']"
666baeb59793e149fe7393d4,https://hoanghamobile.com/dien-thoai/zte-blade-a72-3gb-128gb-chinh-hang,điện thoại zte blade a72 (3gb/128gb) - chính hãng,- KM 1<br>- Tặng 100 điểm thành viên (Chi tiết liên hệ 1900.2091).<br>,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
720x1600, Camera chính 13MP f/2.2, Camera chiều sâu 2MP, Camera Macro 2MP, 5MP<br> Kích thước màn hình:
6.745 inch<br> Hệ điều hành:
Android 13<br> Vi xử lý:
Unisoc T606<br> Bộ nhớ trong:
128GB<br> RAM:
3GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5130 mAh<br>","1,990,000 ₫","['Màu Xám', 'Xanh Dương']"
666baeb59793e149fe7393df,https://hoanghamobile.com/dien-thoai/inoi-note-13s-8gb-256gb-chinh-hang,điện thoại inoi note 13s (8gb/256gb) - chính hãng,- KM 1<br>- Tặng phiếu mua hàng 300.000đ.<br>,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
720x1600, Camera chính 13MP, Camera phụ 2MP, Camera trước 5MP<br> Kích thước màn hình:
6.95 inch<br> Hệ điều hành:
Android 13<br> Vi xử lý:
Unisoc T606<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>","3,390,000 ₫","['Màu Vàng', 'Màu Xám']"
666baeb59793e149fe7393dc,https://hoanghamobile.com/dien-thoai/infinix-hot-40i-4gb-128gb-chinh-hang,điện thoại infinix hot 40i (4+4gb/128gb) - chính hãng,- KM 1<br>- Tặng phiếu mua hàng 100.000đ.<br>- KM 2<br>- Tặng Bộ ốp lưng lego + kính cường lực trị giá 220.000đ (Số lượng có hạn).<br>,"Công nghệ màn hình:
IPS LCD, 90Hz<br> Độ phân giải:
720x1612, Camera chính 50MP f/1.6, Camera phụ f/2.0, Camera trước 32MP f/2.2<br> Kích thước màn hình:
6.56 inch<br> Hệ điều hành:
XOS 13 dựa trên Android 13<br> Vi xử lý:
Unisoc T606<br> Bộ nhớ trong:
128GB<br> RAM:
4GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","2,290,000 ₫","['Xanh Dương', 'Đen', 'Màu Vàng', 'Xanh Lá']"
666baeb59793e149fe7393e5,https://hoanghamobile.com/dien-thoai/samsung-galaxy-s24-8gb-512gb-chinh-hang,điện thoại ai - samsung galaxy s24 - 8gb/512gb - chính hãng,"- KM 1<br>- Trả góp tới 06 tháng không lãi suất, trả trước 0 đồng với Samsung Finance+.<br>- KM 2<br>- Giảm thêm 1.000.000đ cho khách hàng thân thiết (Chi tiết LH 1900 2091)<br>","Công nghệ màn hình:
Dynamic AMOLED 2X<br> Độ phân giải:
2340 x 1080 (FHD+), 16Triệu màu, 50.0 MP + 10.0 MP + 12.0 MP, (F1.8 , F2.4 , F2.2), 12.0 MP<br> Kích thước màn hình:
6.2 inch<br> Vi xử lý:
Exynos 2400<br> Bộ nhớ trong:
512GB<br> RAM:
8GB<br> Số khe SIM:
Nano-SIM (4FF),Embedded-SIM<br> Dung lượng pin:
4000 mAh<br>","25,490,000 ₫","['Màu Tím', 'Màu Xám', 'Màu Vàng', 'Màu Đen']"
666baeb59793e149fe7393e3,https://hoanghamobile.com/dien-thoai/samsung-galaxy-s24-Ultra-12gb-512gb-chinh-hang,điện thoại ai - samsung galaxy s24 ultra - 12gb/512gb - chính hãng,"- KM 1<br>- Trả góp tới 06 tháng không lãi suất, trả trước 0 đồng với Samsung Finance+.<br>- KM 2<br>- Giảm thêm 1.000.000đ cho khách hàng thân thiết (Chi tiết LH 1900 2091)<br>","Công nghệ màn hình:
Dynamic AMOLED 2X, Tần số quát 120Hz<br> Độ phân giải:
3120 x 1440 (Quad HD+), 16 triệu màu, 200.0 MP + 50.0 MP + 12.0 MP + 10.0 MP, (F1.7 , F3.4 , F2.2 , F2.4), 12.0 MP<br> Kích thước màn hình:
6.8 inch<br> Vi xử lý:
Snapdragon 8 Gen 3<br> Bộ nhớ trong:
512GB<br> RAM:
12GB<br> Số khe SIM:
Nano-SIM (4FF),Embedded-SIM<br> Dung lượng pin:
5000 mAh<br>","33,490,000 ₫","['Màu Xám', 'Màu Tím', 'Màu Vàng', 'Màu Đen']"
666baeb59793e149fe7393e1,https://hoanghamobile.com/dien-thoai/inoi-a72-4gb-128gb-chinh-hang,điện thoại inoi a72 (4gb/128gb) - chính hãng,- KM 1<br>- Tặng phiếu mua hàng 200.000đ<br>,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
720x1600, Camera chính 13MP, Camera phụ 2MP, Camera trước 5MP<br> Kích thước màn hình:
6.5 inch<br> Hệ điều hành:
Android 11<br> Vi xử lý:
Unisoc T310<br> Bộ nhớ trong:
128GB<br> RAM:
4GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>","2,490,000 ₫","['Màu Tím', 'Màu Xám']"
666baeb59793e149fe7393e4,https://hoanghamobile.com/dien-thoai/samsung-galaxy-s24-plus-12gb-512gb-chinh-hang,điện thoại ai - samsung galaxy s24 plus - 12gb/512gb - chính hãng,"- KM 1<br>- Trả góp tới 06 tháng không lãi suất, trả trước 0 đồng với Samsung Finance+.<br>- KM 2<br>- Giảm thêm 1.000.000đ cho khách hàng thân thiết (Chi tiết LH 1900 2091)<br>","Công nghệ màn hình:
Dynamic AMOLED 2X<br> Độ phân giải:
3120 x 1440 (Quad HD+), 16 Triệu màu, 50.0 MP + 10.0 MP + 12.0 MP, (F1.8 , F2.4 , F2.2), 12.0 MP, (F2.2)<br> Kích thước màn hình:
6.7 inch<br> Vi xử lý:
Exynos 2400<br> Bộ nhớ trong:
512GB<br> RAM:
12GB<br> Số khe SIM:
Nano-SIM (4FF),Embedded-SIM<br> Dung lượng pin:
4900 mAh<br>","29,490,000 ₫","['Màu Xám', 'Màu Vàng', 'Màu Đen', 'Màu Tím']"
666baeb59793e149fe7393de,https://hoanghamobile.com/dien-thoai/inoi-288s-chinh-hang,điện thoại inoi 288s - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
LCD<br> Độ phân giải:
QQVGA, 0.3MP<br> Kích thước màn hình:
2 inch<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
1000 mAh<br>","1,190,000 ₫",['Bạc']
666baeb59793e149fe7393e2,https://hoanghamobile.com/dien-thoai/samsung-galaxy-s24-Ultra-12gb-1tb-chinh-hang,điện thoại ai - samsung galaxy s24 ultra - 12gb/1tb - chính hãng,"- KM 1<br>- Trả góp tới 06 tháng không lãi suất, trả trước 0 đồng với Samsung Finance+.<br>- KM 2<br>- Giảm thêm 1.000.000đ qua QR Code<br>","Công nghệ màn hình:
Dynamic AMOLED 2X, Tần số quát 120Hz<br> Độ phân giải:
3120 x 1440 (Quad HD+), 16 triệu màu, 200.0 MP + 50.0 MP + 12.0 MP + 10.0 MP, (F1.7 , F3.4 , F2.2 , F2.4), 12.0 MP<br> Kích thước màn hình:
6.8 inch<br> Vi xử lý:
Snapdragon 8 Gen 3<br> Bộ nhớ trong:
1TB<br> RAM:
12GB<br> Số khe SIM:
Nano-SIM (4FF),Embedded-SIM<br> Dung lượng pin:
5000 mAh<br>","42,490,000 ₫","['Màu Vàng', 'Màu Đen', 'Màu Tím', 'Màu Xám']"
666baeb59793e149fe7393dd,https://hoanghamobile.com/dien-thoai/poco-x6-5g-8gb-256gb-chinh-hang,điện thoại poco x6 5g (8gb/256gb) - chính hãng,- KM 1<br>- Sản phẩm đang thuộc chương trình Flash sale (Số lượng có hạn)<br>,"Công nghệ màn hình:
CrystalRes 1.5K Flow AMOLED DotDisplay, Tỷ lệ khung hình: 20: 9, Tỷ lệ tương phản: 5.000.000:1, Gam màu: 100% DCI-P3, Màn hình HDR chuyên nghiệp, Tốc độ làm mới: Lên đến 120Hz, Tốc độ lấy mẫu cảm ứng: 240Hz, Hỗ trợ chế độ ánh sáng mặt trời, Hỗ trợ chế độ chu kỳ, Hỗ trợ chế độ đọc<br> Độ phân giải:
1220x2712, Cảm biến góc rộng 64MP f/1.79, Cảm biến góc siêu rộng 8MP f/2.2, Cảm biến macro 2MP f/2.4, Camera trước 16MP f/2.45<br> Kích thước màn hình:
6.67 inch<br> Hệ điều hành:
MIUI 14 cho POCO trên nền tảng Android<br> Vi xử lý:
Snapdragon 7s Gen 2<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
2G. 3G, 4G, 5G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5100 mAh<br>","6,990,000 ₫","['Xanh Dương', 'Đen', 'Trắng']"
666baeb59793e149fe7393e0,https://hoanghamobile.com/dien-thoai/inoi-a83-6gb-128gb-chinh-hang,điện thoại inoi a83 (6gb/128gb) - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
720x1600, Camera chính 48MP, Camera phụ 2MP, Camera trước 13MP<br> Kích thước màn hình:
6.52 inch<br> Hệ điều hành:
Android 12<br> Vi xử lý:
Unisoc T606<br> Bộ nhớ trong:
128GB<br> RAM:
6GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
4000 mAh<br>","1,990,000 ₫","['Xanh Dương', 'Đen']"
666baeb59793e149fe7393e7,https://hoanghamobile.com/dien-thoai/redmi-note-13-pro-plus-8gb-256gb-chinh-hang,điện thoại redmi note 13 pro+ 5g (8gb/256gb) - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>,"Công nghệ màn hình:
CrystalRes AMOLED, Độ sâu màu: 12-bit, Tỷ lệ tương phản: 5.000.000:1, 100% DCI-P3, Hỗ trợ Dolby Vision, Hỗ trợ chế độ đọc, Giảm độ sáng PWM 1920Hz, 16.000 mức điều chỉnh độ sáng, HDR10+, Chứng nhận mức ánh sáng xanh thấp (Giải pháp phần cứng) của TÜV RheinlandChứng nhận thân thiện với đặc điểm sinh học của TÜV RheinlandChứng nhận không nhấp nháy của TÜV Rheinland<br> Độ phân giải:
1220x2712, Camera chính 200MP OIS f/1.65, Camera góc siêu rộng 8MP f/2.2, Camera cận cảnh 2MP f/2.4, Camera trước 16MP f/2.4<br> Kích thước màn hình:
6.67 inch<br> Hệ điều hành:
MIUI 14 trên nền tảng Android 13<br> Vi xử lý:
MediaTek Dimensity 7200 Ultra<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G, 5G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","9,490,000 ₫","['Đen', 'Màu Tím', 'Trắng']"
666baeb59793e149fe7393e9,https://hoanghamobile.com/dien-thoai/itel-magic-x-pro-chinh-hang,"điện thoại itel magic x pro - 2 sim, 4g - chính hãng",- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
TN<br> Độ phân giải:
QVGA (240×320), 0.3MP<br> Kích thước màn hình:
2.4 inch<br> Vi xử lý:
USM9117<br> Bộ nhớ trong:
128 MB<br> RAM:
64MB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 Micro SIM<br> Dung lượng pin:
2500 mAh<br>","650,000 ₫","['Đen', 'Xanh Dương']"
666baeb59793e149fe7393e8,https://hoanghamobile.com/dien-thoai/redmi-note-13-6gb-128gb-chinh-hang,điện thoại redmi note 13 (6gb/128gb) - chính hãng,- KM 1<br>- Tặng Vipcare 1 đổi 1 ( nhập lại 400.000)<br>,"Công nghệ màn hình:
AMOLED 120Hz, Tỉ lệ tương phản 5.000.000:1, 100% DCI-P3, Màn hình Sunlight, Chứng nhận mức ánh sáng xanh thấp (Giải pháp phần cứng) của TÜV Rheinland | Chứng nhận thân thiện với đặc điểm sinh học của TÜV Rheinland | Chứng nhận không nhấp nháy của TÜV Rheinland | Chế độ đọc<br> Độ phân giải:
1080x2400, Camera chính 108MP f/1.75, Camera góc siêu rộng 8MP f/2.2, Camera Macro 2MP, Camera trước 16MP f/2.4<br> Kích thước màn hình:
6.67 inch<br> Hệ điều hành:
MIUI 14 trên nền tảng Android 13<br> Vi xử lý:
Qualcomm Snapdragon 685<br> Bộ nhớ trong:
128GB<br> RAM:
6GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","4,690,000 ₫","['Xanh Lá', 'Đen', 'Màu Vàng']"
666baeb59793e149fe7393ec,https://hoanghamobile.com/dien-thoai/samsung-galaxy-s24-ultra-chinh-hang,điện thoại ai - samsung galaxy s24 ultra - 12gb/256gb - chính hãng,"- KM 1<br>- Trả góp tới 06 tháng không lãi suất, trả trước 0 đồng với Samsung Finance+.<br>- KM 2<br>","Công nghệ màn hình:
Dynamic AMOLED 2X, Tần số quát 120Hz<br> Độ phân giải:
3120 x 1440 (Quad HD+), 16 triệu màu, 200.0 MP + 50.0 MP + 12.0 MP + 10.0 MP, (F1.7 , F3.4 , F2.2 , F2.4), 12.0 MP<br> Kích thước màn hình:
6.8 inch<br> Vi xử lý:
Snapdragon 8 Gen 3<br> Bộ nhớ trong:
256GB<br> RAM:
12GB<br> Số khe SIM:
Nano-SIM (4FF),Embedded-SIM<br> Dung lượng pin:
5000 mAh<br>","29,990,000 ₫","['Màu Xám', 'Màu Đen', 'Màu Tím', 'Màu Vàng']"
666baeb59793e149fe7393e6,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-s23-ultra-8gb-256gb-chinh-hang-BH%C4%90T,điện thoại samsung galaxy s23 ultra 8gb/256gb - chính hãng (bhđt),"- KM 1<br>- Trả góp tới 06 tháng không lãi suất, trả trước 0 đồng với Samsung Finance+.<br>","Độ phân giải:
3088 x 1440 (Edge Quad HD+), 200MP x 12MP x 10MP x 10MP, 12MP<br> Kích thước màn hình:
6.8 inch<br> Vi xử lý:
Snapdragon® 8 Gen 2 Mobile Platform for Galaxy<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
Hỗ trợ 5G<br> Dung lượng pin:
5000 mAh<br>","22,990,000 ₫","['Màu Đen', 'Kem', 'Xanh', 'Màu Tím']"
666baeb59793e149fe7393ea,https://hoanghamobile.com/dien-thoai/itel-it9010-chinh-hang,"điện thoại itel it9010 - 2 sim, 4g - chính hãng",- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
LCD<br> Độ phân giải:
QQVGA (128x160), 0.08 MP<br> Kích thước màn hình:
1.77 inch<br> Bộ nhớ trong:
128 MB<br> RAM:
48MB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 Micro SIM<br> Dung lượng pin:
1000 mAh<br>","420,000 ₫","['Xanh Dương', 'Xanh Lá']"
666baeb59793e149fe7393eb,https://hoanghamobile.com/dien-thoai/samsung-galaxy-s23-fe-5g-8gb-128gb,điện thoại samsung galaxy s23 fe 5g 8gb/128gb - chính hãng,"- KM 1<br>- Trả góp tới 06 tháng không lãi suất, trả trước 0 đồng với Samsung Finance+.<br>- KM 2<br>- Giảm thêm 1.100.000đ<br>","Công nghệ màn hình:
Dynamic AMOLED 2X, Tần số làm tươi màn hình: 120 Hz<br> Độ phân giải:
1080 x 2340 (FHD+), Góc rộng: 50MP, Góc siêu rộng: 12MP, Zoom quang 3X: 8MP, 10MP (F2.4)<br> Kích thước màn hình:
6.4 inch<br> Hệ điều hành:
Android<br> Vi xử lý:
Exynos 2200<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Mạng di động:
Có hỗ trợ 5G<br> Số khe SIM:
SIM Kép (SIM 1 + SIM 2 or Embedded SIM)<br> Dung lượng pin:
4500 mAh<br>","12,890,000 ₫","['Màu Xám', 'Màu Tím']"
666baeb59793e149fe7393ee,https://hoanghamobile.com/dien-thoai/samsung-galaxy-s24-chinh-hang,điện thoại samsung galaxy s24 - 8gb/256gb - chính hãng,"- KM 1<br>- Trả góp tới 06 tháng không lãi suất, trả trước 0 đồng với Samsung Finance+.<br>- KM 2<br>- Giảm thêm 1.000.000đ cho khách hàng thân thiết (Chi tiết LH 1900 2091)<br>","Công nghệ màn hình:
Dynamic AMOLED 2X<br> Độ phân giải:
2340 x 1080 (FHD+), 16Triệu màu, 50.0 MP + 10.0 MP + 12.0 MP, (F1.8 , F2.4 , F2.2), 12.0 MP<br> Kích thước màn hình:
6.2 inch<br> Vi xử lý:
Exynos 2400 8 nhân<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Số khe SIM:
Nano-SIM (4FF),Embedded-SIM<br> Dung lượng pin:
4000 mAh<br>","21,990,000 ₫","['Màu Đen', 'Màu Vàng', 'Màu Xám', 'Màu Tím']"
666baeb59793e149fe7393ef,https://hoanghamobile.com/dien-thoai/tecno-spark-20-8gb-128gb-chinh-hang,điện thoại tecno spark 20 (8+8gb/128gb) - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
IPS LCD 90Hz<br> Độ phân giải:
HD+ (720x1612), Camera chính 50MP f/1.6, Camera phụ 0.08MP, Camera trước 32MP<br> Kích thước màn hình:
6.6 inch<br> Hệ điều hành:
HIOS 13 trên nền tảng Android 13<br> Vi xử lý:
MediaTek Helio G85<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Mạng di động:
2G, 3G, 4G<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
5000 mAh<br>","2,990,000 ₫","['Trắng', 'Xanh Dương', 'Đen']"
